ID,Domain,LLM,Target_Planner,Iteration,Validation_Status,V4_Failure_Detail,Coverage,Avg_Run_Wall_s,Avg_StatesExpanded,IPC_Score,Delta_vs_Baseline,Improved,Delta_vs_Previous,Is_Best_So_Far,LLM_Rationale,Termination_Reason,LLM_Input_Tokens,LLM_Output_Tokens,Domain_File_Path,Timestamp
36,barman,gemini-3.1-pro-preview-customtools,madagascar,1,VALID,N/A,0.4,93.50971400000002,0,5.642108492393588,2.3576026859282093,True,1.5614571485764266,True,"To optimize for Madagascar's backward-chaining heuristic and CDCL solver, predicates and actions are reordered strictly by their causal distance to the goal (`contains`), ensuring goal-achieving variables receive the lowest SAT IDs for priority evaluation. Additionally, mutually exclusive predicates are grouped adjacently to accelerate fixpoint invariant discovery, and preconditions are sorted from static/easily-satisfiable to complex to maximize unit propagation efficiency.",N/A,3797,1759,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/madagascar/barman/barman_gemini-3.1-pro_Feedback_madagascar_iter1.pddl,2026-05-24T23:03:34.518579
37,barman,gpt-5.4-2026-03-05,bfws,3,VALID,N/A,1.0,51.808948066666666,23836,14.995281906612263,0.21803940826179558,True,-0.0014341837638305321,False,"I reorder the domain to keep the strongest goal-achieving operators first, but refine support ordering so relaxed-plan tie-breaking prefers direct cocktail-delivery chains before generic manipulation and reset actions, with shaker/shot transfer operators grouped by their contribution to final contains goals. I also move goal-facing predicates and goal-proximal preconditions/effects earlier while pushing static and cleanup structure later, aiming to sharpen BFWS relevant-fluent counts and novelty partitions without changing semantics.",MAX_ITER,3685,1580,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/bfws/barman/barman_gpt-5.4_Feedback_bfws_iter3.pddl,2026-05-24T23:05:37.404988
38,barman,claude-opus-4-6,bfws,3,VALID,N/A,1.0,50.94886313333333,23380,14.987019239411563,0.3510551463147036,True,0.002717152630335562,False,"My reordering strategy targets instance-13 (the slowest at 138s) by micro-optimizing precondition ordering within `pour-shaker-to-shot` to place `holding` and `empty`/`clean` (the most constraining preconditions that prune the relaxed plan) before shaker-level predicates, and reordering `shake` preconditions to place `contains` predicates (directly relevant to the relaxed plan backward trace) before static cocktail-part predicates; I also swap `fill-shot` before `pour-shot-to-clean-shaker` since fill-shot is the earliest action in any actual plan trace (ingredients must be filled before pouring to shaker), which better aligns relaxed plan extraction with the true causal chain, reducing spurious #r counts. This tighter causal alignment should particularly help on larger instances where the relaxed plan quality has the most impact on bucket discrimination and novelty pruning.",MAX_ITER,4605,2074,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/bfws/barman/barman_claude-opus-4.6_Feedback_bfws_iter3.pddl,2026-05-24T23:05:39.804149
39,barman,deepseek-reasoner,madagascar,2,VALID,N/A,0.4,233.11581999999996,0,5.045542091908721,1.0455420919087208,True,1.1940422377914457,True,"I will reorder the :predicates block to place goal-relevant predicates (contains, shaked, unshaked) first to give them lowest SAT variable IDs, prioritizing them in Madagascar’s backward-chaining heuristic, and group mutually exclusive predicates (shaked/unshaked, shaker-level/shaker-empty-level) adjacently for faster fixpoint invariant discovery. Then I will reorder the actions so that actions directly achieving goal predicates (shake, pour-shaker-to-shot) appear first, followed by subgoal actions (pour-shot-to-clean-shaker, pour-shot-to-used-shaker, fill-shot, refill-shot) and auxiliary actions last, without altering any parameters, preconditions, or effects to avoid semantic changes.",N/A,3024,3920,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/deepseek-r1/madagascar/barman/barman_deepseek-r1_Feedback_madagascar_iter2.pddl,2026-05-24T23:11:48.945351
40,barman,gemini-3.1-pro-preview-customtools,madagascar,2,VALID,N/A,0.3333333333333333,168.8313548,0,4.134954143080563,0.13495414308056253,True,-1.5071543493130246,False,"To further optimize Madagascar's backward-chaining heuristic and fixpoint invariant discovery, predicates are strictly grouped by object property (container states, shaker states, location states) with the primary goal `contains` first, ensuring optimal SAT variable ID assignment and faster binary mutex extraction. Actions are ordered by their causal distance to the goal, and preconditions are sorted from static to complex dynamic states to maximize the length of unit propagation chains during CDCL solving.",N/A,3976,1764,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/madagascar/barman/barman_gemini-3.1-pro_Feedback_madagascar_iter2.pddl,2026-05-25T00:19:16.992375
41,barman,claude-opus-4-6,madagascar,1,VALID,N/A,0.26666666666666666,120.74725725,0,3.2631326891140375,-0.39222003696933605,False,0.26313268911403753,True,"My reordering strategy prioritizes goal predicates (`contains`, `ontable`, `handempty`, `empty`, `clean`) first in the predicates block with mutually exclusive state predicates grouped adjacently (e.g., `shaked`/`unshaked`, `empty`/`contains`, `clean`/`used`), and places the direct goal-achieving action `pour-shaker-to-shot` first followed by `leave` (which achieves `ontable`/`handempty` goals), then orders remaining actions by their role in the backward causal chain, while ensuring preconditions within each action list easily-satisfiable conditions first to maximize unit propagation. This approach should restore coverage by giving the CDCL solver's backward-chaining heuristic lower variable IDs for the most critical goal predicates and goal-achieving actions, enabling faster convergence on the instances previously lost.",N/A,4195,2053,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/madagascar/barman/barman_claude-opus-4.6_Feedback_madagascar_iter1.pddl,2026-05-25T00:20:26.441577
42,barman,gpt-5.4-2026-03-05,madagascar,1,VALID,N/A,0.2,114.36055800000001,0,2.3166726389882712,-1.6833273610117288,False,-0.6687667138397404,False,"I prioritize a conservative reordering that keeps broad support predicates and setup actions early enough to preserve solvability, while still moving likely goal-relevant predicates and direct achievement actions somewhat forward to help Madagascar’s backward-chaining heuristic without over-biasing variable IDs. I also group related state predicates adjacently and order preconditions/effects to favor simple propagation and mutex discovery, aiming to recover coverage while retaining some SAT-guidance benefits.",N/A,3471,1574,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/madagascar/barman/barman_gpt-5.4_Feedback_madagascar_iter1.pddl,2026-05-25T00:23:58.055107
43,barman,deepseek-reasoner,madagascar,3,VALID,N/A,0.26666666666666666,123.66116674999999,0,3.771344638932873,-0.22865536106712692,False,-1.274197452975848,False,"I have reordered the :predicates block to place goal-relevant predicates (contains, shaked, unshaked, shaker-level, shaker-empty-level, clean, empty, used) first, giving them the lowest SAT variable IDs for Madagascar's backward-chaining heuristic, and grouped mutually exclusive pairs (shaked/unshaked, shaker-level/shaker-empty-level) adjacently for faster fixpoint invariant discovery. I then reordered actions so that goal-achieving actions (shake, pour-shaker-to-shot, fill-shot, refill-shot, pour-shot-to-clean-shaker, pour-shot-to-used-shaker, clean-shot, clean-shaker) come first, followed by subgoal actions (empty-shot, empty-shaker) and auxiliary actions (grasp, leave) last, and within each action I placed static/easily-satisfiable preconditions early (e.g., cocktail-part, dispenses, next, handempty) and goal-relevant add-effects before delete-effects to maximize unit propagation and guide the CDCL solver's initial guesses toward productive variables.",MAX_ITER,3947,3002,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/deepseek-r1/madagascar/barman/barman_deepseek-r1_Feedback_madagascar_iter3.pddl,2026-05-25T00:26:42.587499
44,depots,deepseek-reasoner,lama,1,VALID,N/A,1.0,1.9562770666666665,8001,14.98332311039969,0.24627807688377032,True,-0.01667688960031022,False,"**Strategy:** I reordered predicates to place the most goal-relevant predicate `on` first, then `at`, `in`, `clear`, `lifting`, and `available` last, to improve mutex discovery and landmark ordering. I also swapped the order of `Drop` and `Unload` (both with 4 preconditions) so that the goal-directing `Drop` action appears before the intermediate `Unload`, encouraging earlier generation of goal-relevant operations in LAMA's greedy search.",N/A,2463,4362,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/deepseek-r1/lama/depots/depots_deepseek-r1_Feedback_lama_iter1.pddl,2026-05-25T00:27:49.153640
45,depots,deepseek-reasoner,lama,2,VALID,N/A,1.0,1.9811569999999998,8001,14.943337108865009,0.15072966461472637,True,-0.03998600153468068,False,"I will reorder predicates to place the most goal-relevant 'on' and 'at' first, followed by 'in', 'clear', 'lifting', 'available' to improve mutex discovery. I will also reorder action preconditions to start with the most restrictive conditions (like 'lifting', 'on', 'in') to accelerate failure detection and affect FF's relaxed-plan extraction, and reorder effects to place goal-relevant add-effects first to improve forward propagation.",N/A,2638,2468,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/deepseek-r1/lama/depots/depots_deepseek-r1_Feedback_lama_iter2.pddl,2026-05-25T00:28:42.063354
46,depots,deepseek-reasoner,lama,3,INVALID_V1,N/A,0.0,0.0,0,0.0,N/A,N/A,N/A,False,"**Strategy:** I reordered the preconditions within each action to place the most restrictive predicates (e.g., `lifting`, `on`, `in`, `available`) first, and reordered effects to list goal-relevant add-effects (like `on`) before auxiliary adds and deletes. This accelerates failure detection in applicability checks and improves FF's relaxed-plan backward-chaining and landmark acceptance tracking, potentially reducing search time and state expansions.",MAX_ITER,2791,2864,N/A,2026-05-25T00:29:01.799594
47,depots,deepseek-reasoner,decstar,1,VALID,N/A,0.9333333333333333,5.778302285714287,50056,13.420858660446358,-0.5791413395536408,False,-0.579141339553642,False,"I will reorder the actions to place leaf-like operations (Lift, Drop) first, then coordinating actions (Load, Unload), and finally the center-only action (Drive). Within each action, I will reorder preconditions and effects to prioritize the primary manipulated crate object first, moving hub predicates like (at ?x ?p) to the end, to help DecStar’s factoring engine isolate leaf subsystems and reduce center expansion costs.",N/A,2455,4332,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/deepseek-r1/decstar/depots/depots_deepseek-r1_Feedback_decstar_iter1.pddl,2026-05-25T00:32:43.374233
48,depots,deepseek-reasoner,decstar,2,VALID,N/A,0.9333333333333333,5.765288857142857,50056,13.583053053179537,-0.4141992723220893,False,0.16219439273317882,False,"I will reverse the order of actions, placing the central Drive action first, then Load and Unload, and finally the more leaf-like Lift and Drop actions, to help DecStar's factoring engine identify the central truck movement as the hub. Additionally, I will reorder the predicates block to list single-type predicates (available, clear) first, then two-type predicates (on, in, lifting), and finally the global at predicate last, following the global predicate demotion rule to improve SCC analysis.",N/A,2621,4824,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/deepseek-r1/decstar/depots/depots_deepseek-r1_Feedback_decstar_iter2.pddl,2026-05-25T00:36:30.546813
